montreal_museum_of_fine_arts	db:wgs84_pos#long	-73.5801
montreal_museum_of_fine_arts	db:point	45.4987 -73.5801
montreal_museum_of_fine_arts	db:type	art_museum
montreal_museum_of_fine_arts	db:numberofvisitors	1015022
montreal_museum_of_fine_arts	db:homepage	en
mon_repos,_corfu	db:birthplace-inv	princess_alexia_of_greece_and_denmark
national_automobile_museum	db:name	national automobile museum
national_automobile_museum	db:location	reno,_nevada
national_automobile_museum	db:location	nevada
national_automobile_museum	db:collection	200+ cars
national_automobile_museum	db:collection	automotive research library
national_automobile_museum	db:type	list_of_automobile_museums
national_automobile_museum	db:homepage	www.automuseum.org
tehran_museum_of_contemporary_art	db:name	tehran museum of contemporary art
tehran_museum_of_contemporary_art	db:name	\u0645\u0648\u0632\u0647 \u0647\u0646\u0631\u0647\u0627\u06cc \u0645\u0639\u0627\u0635\u0631 \u062a\u0647\u0631\u0627\u0646
tehran_museum_of_contemporary_art	db:location	laleh_park
tehran_museum_of_contemporary_art	db:location	tehran
tehran_museum_of_contemporary_art	db:location	iran
ure_museum_of_greek_archaeology	db:name	ure museum of greek archaeology
ure_museum_of_greek_archaeology	db:location	reading,_berkshire
ure_museum_of_greek_archaeology	db:location	berkshire
ure_museum_of_greek_archaeology	db:location	united_kingdom
ure_museum_of_greek_archaeology	db:22-rdf-syntax-ns#type	wgs84_pos#spatialthing
ure_museum_of_greek_archaeology	db:wgs84_pos#lat	51.441272
ure_museum_of_greek_archaeology	db:wgs84_pos#long	-0.945522
ure_museum_of_greek_archaeology	db:point	51.441272 -0.945522
ure_museum_of_greek_archaeology	db:type	university_museum
ure_museum_of_greek_archaeology	db:homepage	index.php
cole_museum_of_zoology	db:name	cole museum of zoology
cole_museum_of_zoology	db:location	reading,_berkshire
cole_museum_of_zoology	db:location	berkshire
cole_museum_of_zoology	db:location	united_kingdom
cole_museum_of_zoology	db:22-rdf-syntax-ns#type	wgs84_pos#spatialthing
cole_museum_of_zoology	db:wgs84_pos#lat	51.442375
cole_museum_of_zoology	db:wgs84_pos#long	-0.945414
cole_museum_of_zoology	db:point	51.442375 -0.945414
cole_museum_of_zoology	db:type	university_museum
cole_museum_of_zoology	db:homepage	colemuseum.rdg.ac.uk
hunt-morgan_house	db:residence-inv	john_wesley_hunt
polk_museum_of_art	db:name	polk museum of art
polk_museum_of_art	db:location	lakeland,_florida
polk_museum_of_art	db:22-rdf-syntax-ns#type	wgs84_pos#spatialthing
polk_museum_of_art	db:wgs84_pos#lat	28.03686
polk_museum_of_art	db:wgs84_pos#long	-81.94895
polk_museum_of_art	db:point	28.03686 -81.94895
polk_museum_of_art	db:type	art_museum
polk_museum_of_art	db:homepage	www.polkmuseumofart.org
tokyo_national_museum	db:museum-inv	tomioka_tessai__two_divinities_dancing.jpg__1
natural_history_museum_of_los_angeles_county	db:location	los_angeles
natural_history_museum_of_los_angeles_county	db:yearofconstruction	1913
natural_history_museum_of_los_angeles_county	db:added	1975-03-04
natural_history_museum_of_los_angeles_county	db:nrhpreferencenumber	75000434
natural_history_museum_of_los_angeles_county	db:name	natural history museum
natural_history_museum_of_los_angeles_county	db:22-rdf-syntax-ns#type	wgs84_pos#spatialthing
natural_history_museum_of_los_angeles_county	db:wgs84_pos#lat	34.01694444444445
natural_history_museum_of_los_angeles_county	db:wgs84_pos#long	-118.28777777777778
natural_history_museum_of_los_angeles_county	db:point	34.01694444444445 -118.28777777777778
botanic_garden_meise	db:location-inv	bouchout_castle
t._t._wentworth,_jr._florida_state_museum	db:name	t. t. wentworth jr. florida state museum
t._t._wentworth,_jr._florida_state_museum	db:location	pensacola,_florida
t._t._wentworth,_jr._florida_state_museum	db:22-rdf-syntax-ns#type	wgs84_pos#spatialthing
t._t._wentworth,_jr._florida_state_museum	db:wgs84_pos#lat	30.408781
t._t._wentworth,_jr._florida_state_museum	db:wgs84_pos#long	-87.21344
t._t._wentworth,_jr._florida_state_museum	db:point	30.408781 -87.21344
t._t._wentworth,_jr._florida_state_museum	db:type	museum
t._t._wentworth,_jr._florida_state_museum	db:homepage	www.historicpensacola.org
groninger_museum	db:name	groninger museum
groninger_museum	db:location	groningen
groninger_museum	db:location	netherlands
groninger_museum	db:22-rdf-syntax-ns#type	wgs84_pos#spatialthing
groninger_museum	db:wgs84_pos#lat	53.21222222222222
groninger_museum	db:wgs84_pos#long	6.566111111111111
groninger_museum	db:point	53.21222222222222 6.566111111111111
groninger_museum	db:type	art_museum
groninger_museum	db:numberofvisitors	197517
groninger_museum	db:homepage	www.groningermuseum.nl
australian_institute_of_aboriginal_and_torres_strait_islander_studies	db:name	australian institute of aboriginal and torres strait islander studies
australian_institute_of_aboriginal_and_torres_strait_islander_studies	db:location	acton,_australian_capital_territory
australian_institute_of_aboriginal_and_torres_strait_islander_studies	db:homepage	www.aiatsis.gov.au
franklin_institute	db:award-inv	john_henry_patterson_(ncr_owner)
mildred_lane_kemper_art_museum	db:significantbuilding-inv	fumihiko_maki
hollywood_walk_of_fame	db:award-inv	jack_perrin
museum_of_arts_and_design	db:tenant-inv	2_columbus_circle
canadian_automotive_museum	db:name	canadian automotive museum
canadian_automotive_museum	db:location	oshawa
canadian_automotive_museum	db:location	ontario
canadian_automotive_museum	db:location	canada
canadian_automotive_museum	db:collection	65+ cars
canadian_automotive_museum	db:type	list_of_automobile_museums
canadian_automotive_museum	db:homepage	www.canadianautomotivemuseum.com
australian_stockman's_hall_of_fame	db:name	australian stockman's hall of fame
australian_stockman's_hall_of_fame	db:location	longreach,_queensland
australian_stockman's_hall_of_fame	db:location	queensland
australian_stockman's_hall_of_fame	db:foundingdate	1988-04-29
australian_stockman's_hall_of_fame	db:type	hall_of_fame
australian_stockman's_hall_of_fame	db:homepage	www.outbackheritage.com.au
museumafrica	db:rdf-schema#seealso-inv	newtown,_johannesburg
canadian_golf_hall_of_fame	db:award-inv	marlene_streit
art_institute_of_chicago	db:training-inv	j._c._leyendecker
university_of_missouri_intercollegiate_athletics_hall_of_fame	db:rdf-schema#seealso-inv	missouri_tigers
hispanic_society_of_america	db:name	hispanic society of america
hispanic_society_of_america	db:location	new_york_city
hispanic_society_of_america	db:location	new_york
hispanic_society_of_america	db:22-rdf-syntax-ns#type	wgs84_pos#spatialthing
hispanic_society_of_america	db:wgs84_pos#lat	40.833521
hispanic_society_of_america	db:wgs84_pos#long	-73.946514
hispanic_society_of_america	db:point	40.833521 -73.946514
hispanic_society_of_america	db:foundingdate	2018-05-04
hispanic_society_of_america	db:collection	6,800 paintings
hispanic_society_of_america	db:collection	1,000 sculptures
hispanic_society_of_america	db:collection	175,000 photographs
hispanic_society_of_america	db:collection	250,000 books
hispanic_society_of_america	db:type	art_museum
hispanic_society_of_america	db:type	library
hispanic_society_of_america	db:numberofvisitors	20000
hispanic_society_of_america	db:homepage	www.hispanicsociety.org
confederate_memorial_hall	db:name	louisiana's civil war museum at confederate memorial hall
confederate_memorial_hall	db:location	new_orleans
confederate_memorial_hall	db:22-rdf-syntax-ns#type	wgs84_pos#spatialthing
confederate_memorial_hall	db:wgs84_pos#lat	29.943333
confederate_memorial_hall	db:wgs84_pos#long	-90.071389
confederate_memorial_hall	db:point	29.943333 -90.071389
confederate_memorial_hall	db:homepage	confederatemuseum.com
museum_of_neon_art	db:name	museum of neon art
museum_of_neon_art	db:location	glendale,_california
museum_of_neon_art	db:type	art_museum
museum_of_neon_art	db:homepage	www.neonmona.org
jardin_des_plantes	db:employer-inv	barth\u00e9lemy_faujas_de_saint-fond
the_bakken	db:knownfor-inv	earl_bakken
museum_boerhaave	db:name	museum boerhaave
museum_boerhaave	db:location	leiden
museum_boerhaave	db:location	netherlands
museum_boerhaave	db:collection	87,600 objects
museum_boerhaave	db:numberofvisitors	47500
museum_boerhaave	db:president	douwe_breimer
canada's_sports_hall_of_fame	db:award-inv	pat_fletcher
canadian_golf_hall_of_fame	db:award-inv	pat_fletcher
california_science_center	db:owl#differentfrom	california_academy_of_sciences
california_science_center	db:name	california science center
california_science_center	db:location	exposition_park_(los_angeles)
california_science_center	db:location	los_angeles
california_science_center	db:homepage	www.californiasciencecenter.org
irish_jewish_museum	db:name	irish jewish museum
irish_jewish_museum	db:name	m\u00fasaem gi\u00fadach na h\u00c9ireann
irish_jewish_museum	db:location	portobello,_dublin
irish_jewish_museum	db:location	ireland
irish_jewish_museum	db:22-rdf-syntax-ns#type	wgs84_pos#spatialthing
irish_jewish_museum	db:wgs84_pos#lat	53.3307
irish_jewish_museum	db:wgs84_pos#long	-6.2696
irish_jewish_museum	db:point	53.3307 -6.2696
irish_jewish_museum	db:homepage	www.jewishireland.org
wallraf-richartz_museum	db:significantbuilding-inv	oswald_mathias_ungers
art_institute_of_chicago	db:training-inv	rolf_armstrong
huis_doorn	db:name	huis doorn
huis_doorn	db:location	doorn
huis_doorn	db:location	netherlands
huis_doorn	db:22-rdf-syntax-ns#type	wgs84_pos#spatialthing
huis_doorn	db:wgs84_pos#lat	52.0314
huis_doorn	db:wgs84_pos#long	5.3386
huis_doorn	db:point	52.0314 5.3386
huis_doorn	db:type	list_of_national_museums
huis_doorn	db:type	historic_house_museum
huis_doorn	db:numberofvisitors	25000
huis_doorn	db:homepage	www.huisdoorn.nl
canadian_canoe_museum	db:name	canadian canoe museum
canadian_canoe_museum	db:location	peterborough,_ontario
canadian_canoe_museum	db:location	ontario
canadian_canoe_museum	db:location	canada
canadian_canoe_museum	db:22-rdf-syntax-ns#type	wgs84_pos#spatialthing
canadian_canoe_museum	db:wgs84_pos#lat	44.2882
canadian_canoe_museum	db:wgs84_pos#long	-78.3304
canadian_canoe_museum	db:point	44.2882 -78.3304
canadian_canoe_museum	db:homepage	www.canoemuseum.ca
national_gallery_of_art	db:museum-inv	3)
museo_del_prado	db:museum-inv	the_haywain_triptych
universeum	db:name	universeum
universeum	db:location	gothenburg
universeum	db:location	sweden
universeum	db:type	zoo
universeum	db:type	public_aquarium
universeum	db:homepage	www.universeum.se
skansen	db:location-inv	alls\u00e5ng_p\u00e5_skansen
metropolitan_museum_of_art	db:occupation-inv	sreenath_sreenivasan
honolulu_museum_of_art	db:location	honolulu
honolulu_museum_of_art	db:yearofconstruction	1927
honolulu_museum_of_art	db:added	1972-03-25
honolulu_museum_of_art	db:nrhpreferencenumber	72000415
honolulu_museum_of_art	db:name	honolulu museum of art
honolulu_museum_of_art	db:22-rdf-syntax-ns#type	wgs84_pos#spatialthing
honolulu_museum_of_art	db:wgs84_pos#lat	21.306944444444444
honolulu_museum_of_art	db:wgs84_pos#long	-157.8513888888889
honolulu_museum_of_art	db:point	21.306944444444444 -157.8513888888889
swedish_air_force_museum	db:name	swedish air force museum
swedish_air_force_museum	db:name	flygvapenmuseum
swedish_air_force_museum	db:location	malmen_airbase
swedish_air_force_museum	db:location	link\u00f6ping
swedish_air_force_museum	db:homepage	www.flygvapenmuseum.se
archaeological_museum_of_manisa	db:name	archaeological museum of manisa
archaeological_museum_of_manisa	db:name	manisa arkeoloji m\u00fczesi
archaeological_museum_of_manisa	db:location	manisa
archaeological_museum_of_manisa	db:location	turkey
archaeological_museum_of_manisa	db:22-rdf-syntax-ns#type	wgs84_pos#spatialthing
archaeological_museum_of_manisa	db:wgs84_pos#lat	38.6103
archaeological_museum_of_manisa	db:wgs84_pos#long	27.42986
archaeological_museum_of_manisa	db:point	38.6103 27.42986
archaeological_museum_of_manisa	db:type	archaeology
archaeological_museum_of_manisa	db:homepage	muzeler.html
sainte-marie_among_the_hurons	db:deathplace-inv	no\u00ebl_chabanel
science_museum_of_virginia	db:name	science museum of virginia
science_museum_of_virginia	db:location	richmond,_virginia
science_museum_of_virginia	db:type	science_museum
science_museum_of_virginia	db:homepage	www.smv.org
rock_and_roll_hall_of_fame	db:award-inv	seymour_stein
shanghai_science_and_technology_museum	db:name	shanghai science and technology museum
shanghai_science_and_technology_museum	db:name	\u4e0a\u6d77\u79d1\u6280\u9986
shanghai_science_and_technology_museum	db:location	pudong
shanghai_science_and_technology_museum	db:location	shanghai
shanghai_science_and_technology_museum	db:location	china
shanghai_science_and_technology_museum	db:foundingdate	2001-12-18
shanghai_science_and_technology_museum	db:homepage	www.sstm.org.cn
smithsonian_institution	db:governingbody-inv	renwick_gallery
lahore_museum	db:name	lahore museum
lahore_museum	db:location	the_mall,_lahore
lahore_museum	db:location	lahore
lahore_museum	db:location	punjab,_pakistan
lahore_museum	db:location	pakistan
lahore_museum	db:22-rdf-syntax-ns#type	wgs84_pos#spatialthing
lahore_museum	db:wgs84_pos#lat	31.568226
lahore_museum	db:wgs84_pos#long	74.308174
lahore_museum	db:point	31.568226 74.308174
lahore_museum	db:collection	statues of buddha, old paintings
lahore_museum	db:type	museum
lahore_museum	db:type	art_museum
lahore_museum	db:numberofvisitors	250000
lahore_museum	db:homepage	www.lahoremuseum.org
mcclelland_gallery_and_sculpture_park	db:museum-inv	rick_amor__4
international_center_of_photography	db:award-inv	arnold_newman
chicago_history_museum	db:picture-inv	former_chicago_historical_society_building
chinese_american_museum	db:award-inv	tyrus_wong
garrison_petawawa	db:garrison-inv	royal_canadian_horse_artillery
walker_art_center	db:museum-inv	blue_horses
big_pit_national_coal_museum	db:rdf-schema#seealso	big_pit_halt_railway_station
sherlock_holmes_museum	db:name	sherlock holmes museum
sherlock_holmes_museum	db:22-rdf-syntax-ns#type	wgs84_pos#spatialthing
sherlock_holmes_museum	db:wgs84_pos#lat	51.5237
sherlock_holmes_museum	db:wgs84_pos#long	-0.1585
sherlock_holmes_museum	db:point	51.5237 -0.1585
sherlock_holmes_museum	db:homepage	www.sherlock-holmes.co.uk
national_naval_aviation_museum	db:name	national naval aviation museum
national_naval_aviation_museum	db:location	pensacola,_florida
national_naval_aviation_museum	db:22-rdf-syntax-ns#type	wgs84_pos#spatialthing
national_naval_aviation_museum	db:wgs84_pos#lat	30.34958
national_naval_aviation_museum	db:wgs84_pos#long	-87.303582
national_naval_aviation_museum	db:point	30.34958 -87.303582
national_naval_aviation_museum	db:type	united_states_navy
national_naval_aviation_museum	db:homepage	www.navalaviationmuseum.org
canberra_museum_and_gallery	db:name	canberra museum and gallery
canberra_museum_and_gallery	db:location	city,_australian_capital_territory
canberra_museum_and_gallery	db:location	australian_capital_territory
canberra_museum_and_gallery	db:location	australia
canberra_museum_and_gallery	db:homepage	index.html
art_institute_of_chicago	db:education-inv	bill_rebane
crawford_auto-aviation_museum	db:name	the crawford auto-aviation collection
crawford_auto-aviation_museum	db:location	cleveland
crawford_auto-aviation_museum	db:location	ohio
crawford_auto-aviation_museum	db:22-rdf-syntax-ns#type	wgs84_pos#spatialthing
crawford_auto-aviation_museum	db:wgs84_pos#lat	41.5131
crawford_auto-aviation_museum	db:wgs84_pos#long	-81.6112
crawford_auto-aviation_museum	db:point	41.5131 -81.6112
crawford_auto-aviation_museum	db:homepage	crawford
the_museum_of_russian_art	db:name	the museum of russian art
the_museum_of_russian_art	db:location	minneapolis
the_museum_of_russian_art	db:type	russian_culture
the_museum_of_russian_art	db:homepage	tmora.org
cfb_esquimalt	db:homeport-inv	hmcs_algonquin_(ddg_283)
questacon	db:name	questacon - the national science and technology centre
questacon	db:location	parkes,_australian_capital_territory
questacon	db:location	australian_capital_territory
questacon	db:location	australia
questacon	db:numberofvisitors	407000
questacon	db:homepage	www.questacon.edu.au
national_gallery_in_prague	db:name	national gallery in prague
national_gallery_in_prague	db:name	n\u00e1rodn\u00ed galerie v praze
national_gallery_in_prague	db:location	prague
national_gallery_in_prague	db:foundingdate	1796-02-05
national_gallery_in_prague	db:type	art_museum
national_gallery_in_prague	db:homepage	en
sydney_tramway_museum	db:name	sydney tramway museum
sydney_tramway_museum	db:location	loftus,_new_south_wales
sydney_tramway_museum	db:location	new_south_wales
sydney_tramway_museum	db:22-rdf-syntax-ns#type	wgs84_pos#spatialthing
sydney_tramway_museum	db:wgs84_pos#lat	-34.044321
sydney_tramway_museum	db:wgs84_pos#long	151.051966
sydney_tramway_museum	db:point	-34.044321 151.051966
sydney_tramway_museum	db:homepage	www.sydneytramwaymuseum.com.au
uffizi	db:museum-inv	venus_of_urbino
conner_prairie	db:location	fishers,_indiana
conner_prairie	db:yearofconstruction	1823
conner_prairie	db:added	1980-02-08
conner_prairie	db:nrhpreferencenumber	80000038
conner_prairie	db:name	william conner house
conner_prairie	db:22-rdf-syntax-ns#type	wgs84_pos#spatialthing
conner_prairie	db:wgs84_pos#lat	39.98430555555556
conner_prairie	db:wgs84_pos#long	-86.03133333333334
conner_prairie	db:point	39.98430555555556 -86.03133333333334
mobile_museum_of_art	db:name	mobile museum of art
mobile_museum_of_art	db:location	mobile,_alabama
mobile_museum_of_art	db:location	united_states
mobile_museum_of_art	db:22-rdf-syntax-ns#type	wgs84_pos#spatialthing
mobile_museum_of_art	db:wgs84_pos#lat	30.703611111111112
mobile_museum_of_art	db:wgs84_pos#long	-88.15527777777778
mobile_museum_of_art	db:point	30.703611111111112 -88.15527777777778
mobile_museum_of_art	db:homepage	www.mobilemuseumofart.com
huntsville_museum_of_art	db:name	huntsville museum of art
huntsville_museum_of_art	db:location	huntsville,_alabama
huntsville_museum_of_art	db:location	united_states
huntsville_museum_of_art	db:22-rdf-syntax-ns#type	wgs84_pos#spatialthing
huntsville_museum_of_art	db:wgs84_pos#lat	34.72694444444444
huntsville_museum_of_art	db:wgs84_pos#long	-86.58694444444444
huntsville_museum_of_art	db:point	34.72694444444444 -86.58694444444444
huntsville_museum_of_art	db:homepage	www.hsvmuseum.org
flag_fen	db:knownfor-inv	francis_pryor
canadian_baseball_hall_of_fame	db:rdf-schema#seealso-inv	london_tecumsehs
drake_well_museum	db:name	drake well museum
drake_well_museum	db:location	titusville,_pennsylvania
drake_well_museum	db:location	pennsylvania
drake_well_museum	db:location	united_states
drake_well_museum	db:22-rdf-syntax-ns#type	wgs84_pos#spatialthing
drake_well_museum	db:wgs84_pos#lat	41.611222222222224
drake_well_museum	db:wgs84_pos#long	-79.65741666666666
drake_well_museum	db:point	41.611222222222224 -79.65741666666666
drake_well_museum	db:homepage	drakewell.org
house_of_terror	db:name	house of terror
house_of_terror	db:name	terror h\u00e1za
house_of_terror	db:location	budapest
house_of_terror	db:location	hungary
house_of_terror	db:22-rdf-syntax-ns#type	wgs84_pos#spatialthing
house_of_terror	db:wgs84_pos#lat	47.50694
house_of_terror	db:wgs84_pos#long	19.06528
house_of_terror	db:point	47.50694 19.06528
house_of_terror	db:foundingdate	2002-02-24
house_of_terror	db:homepage	index_2.html
muttart_conservatory	db:significantbuilding-inv	peter_hemingway
cfb_esquimalt	db:homeport-inv	hmcs_edmonton_(mm_703)
cfb_esquimalt	db:homeport-inv	hmcs_nanaimo_(mm_702)
cfb_esquimalt	db:homeport-inv	hmcs_whitehorse
cfb_esquimalt	db:homeport-inv	hmcs_protecteur_(aor_509)
nebraska_hall_of_fame	db:name	nebraska hall of fame
nebraska_hall_of_fame	db:location	nebraska_state_capitol
mcdonald's_no._1_store_museum	db:name	mcdonald's #1 store museum
mcdonald's_no._1_store_museum	db:location	des_plaines,_illinois
mcdonald's_no._1_store_museum	db:foundingdate	1955-04-15
mcdonald's_no._1_store_museum	db:homepage	first_store_museum.html
arkansas_museum_of_natural_resources	db:name	arkansas museum of natural resources
arkansas_museum_of_natural_resources	db:location	arkansas_highway_7
arkansas_museum_of_natural_resources	db:location	smackover,_arkansas
arkansas_museum_of_natural_resources	db:22-rdf-syntax-ns#type	wgs84_pos#spatialthing
arkansas_museum_of_natural_resources	db:wgs84_pos#lat	33.337
arkansas_museum_of_natural_resources	db:wgs84_pos#long	-92.71461111111111
arkansas_museum_of_natural_resources	db:point	33.337 -92.71461111111111
arkansas_museum_of_natural_resources	db:homepage	museumofnaturalresources
kunsthistorisches_museum	db:significantbuilding-inv	baron_karl_von_hasenauer
national_baseball_hall_of_fame_and_museum	db:knownfor-inv	stephen_carlton_clark
national_baseball_hall_of_fame_and_museum	db:board-inv	stephen_carlton_clark
museum_of_modern_art	db:board-inv	stephen_carlton_clark
metropolitan_museum_of_art	db:board-inv	stephen_carlton_clark
franklin_institute	db:award-inv	otto_schmitt
butler_institute_of_american_art	db:name	butler institute of american art
butler_institute_of_american_art	db:location	youngstown,_ohio
butler_institute_of_american_art	db:22-rdf-syntax-ns#type	wgs84_pos#spatialthing
butler_institute_of_american_art	db:wgs84_pos#lat	41.105371
butler_institute_of_american_art	db:wgs84_pos#long	-80.645458
butler_institute_of_american_art	db:point	41.105371 -80.645458
butler_institute_of_american_art	db:type	visual_art_of_the_united_states
butler_institute_of_american_art	db:homepage	www.butlerart.com
computer_history_museum	db:award-inv	harry_huskey
art_gallery_of_alberta	db:name	art gallery of alberta
art_gallery_of_alberta	db:name	150px
art_gallery_of_alberta	db:location	edmonton
art_gallery_of_alberta	db:location	alberta
art_gallery_of_alberta	db:location	canada
art_gallery_of_alberta	db:22-rdf-syntax-ns#type	wgs84_pos#spatialthing
art_gallery_of_alberta	db:wgs84_pos#lat	53.54491
art_gallery_of_alberta	db:wgs84_pos#long	-113.48869
art_gallery_of_alberta	db:point	53.54491 -113.48869
art_gallery_of_alberta	db:homepage	www.youraga.ca
rickmer_rickmers__museum__1	db:name	rickmer rickmers museum
rickmer_rickmers__museum__1	db:location	hamburg
rickmer_rickmers__museum__1	db:22-rdf-syntax-ns#type	wgs84_pos#spatialthing
rickmer_rickmers__museum__1	db:wgs84_pos#lat	53.5447
rickmer_rickmers__museum__1	db:wgs84_pos#long	9.9725
rickmer_rickmers__museum__1	db:point	53.5447 9.9725
rickmer_rickmers__museum__1	db:type	museum_ship
rickmer_rickmers__museum__1	db:homepage	www.rickmer-rickmers.de
marconi_national_historic_sites_of_canada	db:owl#differentfrom	marconi_wireless_station_site
van_abbemuseum	db:name	van abbe museum
van_abbemuseum	db:name	van abbemuseum
van_abbemuseum	db:location	eindhoven
van_abbemuseum	db:type	contemporary_art
van_abbemuseum	db:director	charles_esche
van_abbemuseum	db:homepage	www.vanabbemuseum.nl
kentucky_railway_museum	db:owl#differentfrom	railway_museum_of_greater_cincinnati
victoria_and_albert_museum	db:significantbuilding-inv	francis_fowke
queensland_art_gallery	db:name	queensland art gallery
queensland_art_gallery	db:location	south_brisbane,_queensland
queensland_art_gallery	db:location	brisbane
queensland_art_gallery	db:location	queensland
queensland_art_gallery	db:location	australia
queensland_art_gallery	db:type	art_museum
queensland_art_gallery	db:homepage	qagoma.qld.gov.au
queensland_art_gallery	db:viafid	137221678
canadian_railway_museum	db:name	the canadian railway museum
canadian_railway_museum	db:name	exporail
canadian_railway_museum	db:name	le mus\u00e9e ferroviaire canadien
canadian_railway_museum	db:location	saint-constant,_quebec
canadian_railway_museum	db:location	quebec
canadian_railway_museum	db:location	canada
canadian_railway_museum	db:22-rdf-syntax-ns#type	wgs84_pos#spatialthing
canadian_railway_museum	db:wgs84_pos#lat	45.375
canadian_railway_museum	db:wgs84_pos#long	-73.564
canadian_railway_museum	db:point	45.375 -73.564
canadian_railway_museum	db:collection	160 vehicles, 190,000 documents and artifacts, 10,000 small artifacts, a centennial railway station, 690 model trains
canadian_railway_museum	db:type	list_of_railway_museums
canadian_railway_museum	db:numberofvisitors	47326
canadian_railway_museum	db:homepage	exporail.org
art_institute_of_chicago	db:museum-inv	the_old_guitarist
franklin_institute	db:award-inv	roy_j._glauber
naismith_memorial_basketball_hall_of_fame	db:occupation-inv	bob_douglas
singapore_art_museum	db:name	singapore art museum
singapore_art_museum	db:name	(\u65b0\u52a0\u5761\u7f8e\u672f\u9986)
singapore_art_museum	db:location	singapore
singapore_art_museum	db:foundingdate	1996-01-20
singapore_art_museum	db:type	contemporary_art
singapore_art_museum	db:type	southeast_asia
singapore_art_museum	db:homepage	singaporeartmuseum.sg
kunsthistorisches_museum	db:museum-inv	cellini_salt_cellar
royal_academy_of_arts	db:award-inv	ragnar_\u00d6stberg
yorkshire_museum	db:knownfor-inv	tempest_anderson
old_railway_station_museum	db:name	old train station and railway museum
old_railway_station_museum	db:name	estaci\u00f3n de ferrocarriles en aguascalientes
old_railway_station_museum	db:location	aguascalientes,_aguascalientes
old_railway_station_museum	db:location	aguascalientes
old_railway_station_museum	db:location	mexico
old_railway_station_museum	db:22-rdf-syntax-ns#type	wgs84_pos#spatialthing
old_railway_station_museum	db:wgs84_pos#lat	21.885
old_railway_station_museum	db:wgs84_pos#long	-102.281
old_railway_station_museum	db:point	21.885 -102.281
old_railway_station_museum	db:homepage	estacion.aspx
kumu_(museum)	db:name	kumu
kumu_(museum)	db:name	kumu kunstimuuseum
kumu_(museum)	db:location	tallinn
kumu_(museum)	db:location	estonia
kumu_(museum)	db:foundingdate	2006-02-17
kumu_(museum)	db:type	art_museum
kumu_(museum)	db:numberofvisitors	128712
kumu_(museum)	db:director	anu_liivak
kumu_(museum)	db:homepage	en
morikami_museum_and_japanese_gardens	db:name	morikami museum and japanese gardens
morikami_museum_and_japanese_gardens	db:location	delray_beach,_florida
morikami_museum_and_japanese_gardens	db:22-rdf-syntax-ns#type	wgs84_pos#spatialthing
morikami_museum_and_japanese_gardens	db:wgs84_pos#lat	26.42585
morikami_museum_and_japanese_gardens	db:wgs84_pos#long	-80.14878
morikami_museum_and_japanese_gardens	db:point	26.42585 -80.14878
morikami_museum_and_japanese_gardens	db:type	arts_centre
morikami_museum_and_japanese_gardens	db:type	art_museum
morikami_museum_and_japanese_gardens	db:homepage	www.morikami.org
adam_art_gallery	db:name	adam art gallery
adam_art_gallery	db:name	te p\u0101taka toi
adam_art_gallery	db:22-rdf-syntax-ns#type	wgs84_pos#spatialthing
adam_art_gallery	db:wgs84_pos#lat	-41.2886
adam_art_gallery	db:wgs84_pos#long	174.769
adam_art_gallery	db:point	-41.2886 174.769
adam_art_gallery	db:type	art_museum
adam_art_gallery	db:homepage	www.adamartgallery.org.nz
philbrook_museum_of_art	db:museum-inv	the_shepherdess
galleria_nazionale_d'arte_antica	db:museum-inv	la_fornarina
weingreen_museum_of_biblical_antiquities	db:name	weingreen museum of biblical antiquities
weingreen_museum_of_biblical_antiquities	db:location	arts_and_social_sciences_building
weingreen_museum_of_biblical_antiquities	db:location	dublin
weingreen_museum_of_biblical_antiquities	db:homepage	weingreenmuseum
new_walk_museum	db:name	new walk museum
new_walk_museum	db:location	leicester
new_walk_museum	db:location	united_kingdom
new_walk_museum	db:22-rdf-syntax-ns#type	wgs84_pos#spatialthing
new_walk_museum	db:wgs84_pos#lat	52.628954
new_walk_museum	db:wgs84_pos#long	-1.127765
new_walk_museum	db:point	52.628954 -1.127765
new_walk_museum	db:homepage	nwm-art-gallery
galleria_nazionale_d'arte_antica	db:museum-inv	judith_beheading_holofernes_(caravaggio)
edgar_allan_poe_museum_(richmond,_virginia)	db:name	poe museum
edgar_allan_poe_museum_(richmond,_virginia)	db:location	richmond,_virginia
edgar_allan_poe_museum_(richmond,_virginia)	db:homepage	www.poemuseum.org
war_memorial_of_korea	db:name	the war memorial of korea
war_memorial_of_korea	db:location	yongsan-dong,_seoul
war_memorial_of_korea	db:location	south_korea
war_memorial_of_korea	db:collection	13,000 items
war_memorial_of_korea	db:homepage	message.jsp
kyushu_national_museum	db:name	kyushu national museum
kyushu_national_museum	db:name	\u4e5d\u5dde\u56fd\u7acb\u535a\u7269\u9928
kyushu_national_museum	db:location	dazaifu,_fukuoka
kyushu_national_museum	db:location	japan
kyushu_national_museum	db:foundingdate	2005-10-16
kyushu_national_museum	db:type	art_museum
kyushu_national_museum	db:homepage	www.kyuhaku.com
hand_fan_museum	db:name	hand fan museum
hand_fan_museum	db:location	healdsburg,_california
hand_fan_museum	db:type	art_museum
hand_fan_museum	db:homepage	www.handfanmuseum.org
netherlands_open_air_museum	db:name	netherlands open air museum
netherlands_open_air_museum	db:name	nederlands openluchtmuseum
netherlands_open_air_museum	db:location	arnhem
